client_id,produit,revenus_annuels,cout_gestion_annuel,profit_annuel
CLI_0104,Compte Courant,49.37,16.18,33.2
CLI_0104,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0104,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0104,Compte Épargne,144.83,24.5,120.33
CLI_0104,Livret A,79.98,5.0,74.98
CLI_0105,Compte Courant,44.87,22.71,22.16
CLI_0105,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0105,Compte Épargne,50.22,37.77,12.44
CLI_0105,Crédit Immobilier,2445.01,500.38,1944.63
CLI_0105,Crédit Consommation,1025.72,99.7,926.02
CLI_0105,Assurance Auto,377.0,89.63,287.37
CLI_0106,Compte Courant,39.36,19.82,19.55
CLI_0106,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0106,Livret A,39.05,5.0,34.05
CLI_0106,Assurance Vie,416.45,116.93,299.52
CLI_0106,Crédit Immobilier,3714.08,369.68,3344.4
CLI_0107,Compte Courant,56.92,23.63,33.3
CLI_0107,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0107,Assurance Habitation,277.27,71.66,205.61
CLI_0108,Compte Courant,41.31,22.07,19.23
CLI_0108,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0108,Compte Épargne,117.17,23.92,93.24
CLI_0109,Compte Courant,50.14,17.52,32.62
CLI_0109,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0109,Compte Épargne,51.86,33.98,17.87
CLI_0109,Livret A,58.69,5.0,53.69
CLI_0109,Assurance Vie,446.49,102.57,343.92
CLI_0109,Assurance Habitation,386.79,79.76,307.03
CLI_0109,Assurance Auto,463.15,63.83,399.32
CLI_0110,Compte Courant,34.98,18.01,16.97
CLI_0110,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0110,Compte Épargne,103.94,35.53,68.41
CLI_0110,Assurance Habitation,230.31,67.82,162.49
CLI_0111,Compte Courant,37.68,17.55,20.14
CLI_0111,Compte Épargne,144.89,32.71,112.18
CLI_0111,Crédit Immobilier,2045.65,516.67,1528.98
CLI_0111,Assurance Habitation,330.51,83.32,247.18
CLI_0112,Compte Courant,34.04,19.08,14.96
CLI_0112,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0112,Compte Épargne,60.68,36.33,24.34
CLI_0112,Assurance Auto,462.07,90.43,371.64
CLI_0113,Compte Courant,40.29,16.84,23.45
CLI_0113,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0113,Crédit Immobilier,1872.57,590.77,1281.79
CLI_0113,Assurance Auto,279.86,63.59,216.27
CLI_0114,Compte Courant,58.85,20.49,38.36
CLI_0114,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0114,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0114,Livret A,67.8,5.0,62.8
CLI_0114,Assurance Vie,226.26,106.69,119.56
CLI_0114,Crédit Immobilier,2893.73,531.59,2362.15
CLI_0115,Compte Courant,31.15,19.02,12.14
CLI_0115,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0115,Compte Épargne,129.91,30.45,99.45
CLI_0115,Assurance Vie,530.02,59.72,470.31
CLI_0115,Assurance Auto,252.93,100.62,152.31
CLI_0116,Compte Courant,50.25,24.79,25.46
CLI_0116,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0116,Compte Épargne,121.2,29.86,91.33
CLI_0116,Assurance Habitation,364.33,55.22,309.11
CLI_0117,Compte Courant,43.48,17.87,25.61
CLI_0117,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0117,Compte Épargne,60.46,35.27,25.19
CLI_0117,Livret A,50.65,5.0,45.65
CLI_0117,Assurance Vie,534.06,91.13,442.94
CLI_0117,Assurance Habitation,265.08,55.8,209.28
CLI_0118,Compte Courant,50.19,19.32,30.86
CLI_0118,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0118,Assurance Habitation,354.19,59.81,294.38
CLI_0118,Assurance Auto,282.02,98.75,183.28
CLI_0119,Compte Courant,55.38,19.72,35.66
CLI_0119,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0119,Assurance Auto,490.78,119.96,370.82
CLI_0120,Compte Courant,59.71,22.44,37.26
CLI_0120,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0120,Compte Épargne,123.96,24.95,99.01
CLI_0120,Livret A,70.01,5.0,65.01
CLI_0120,Crédit Immobilier,2917.86,588.6,2329.26
CLI_0120,Crédit Consommation,373.28,132.3,240.98
CLI_0120,Assurance Habitation,288.96,70.26,218.7
CLI_0121,Compte Courant,36.32,20.93,15.39
CLI_0121,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0121,Livret A,65.36,5.0,60.36
CLI_0121,Assurance Habitation,311.21,61.72,249.49
CLI_0122,Compte Courant,51.95,17.57,34.38
CLI_0122,Compte Épargne,67.52,33.81,33.71
CLI_0122,Assurance Habitation,360.7,74.08,286.62
CLI_0122,Assurance Auto,412.56,78.16,334.39
CLI_0123,Compte Courant,44.84,16.32,28.52
CLI_0123,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0123,Livret A,77.35,5.0,72.35
CLI_0123,Assurance Vie,680.22,116.8,563.42
CLI_0123,Assurance Habitation,284.55,89.61,194.94
CLI_0124,Compte Courant,44.84,18.0,26.84
CLI_0124,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0124,Livret A,29.62,5.0,24.62
CLI_0124,Crédit Consommation,882.83,191.53,691.3
CLI_0125,Compte Courant,34.61,16.8,17.81
CLI_0125,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0125,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0125,Assurance Vie,460.16,130.69,329.47
CLI_0125,Crédit Consommation,564.53,110.47,454.06
CLI_0126,Compte Courant,48.6,20.36,28.24
CLI_0126,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0126,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0126,Compte Épargne,56.02,21.63,34.39
CLI_0126,Assurance Vie,585.81,96.51,489.3
CLI_0126,Crédit Immobilier,4898.42,503.56,4394.86
CLI_0126,Assurance Auto,204.03,88.86,115.17
CLI_0127,Compte Courant,42.43,16.07,26.37
CLI_0127,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0127,Compte Épargne,142.32,36.1,106.22
CLI_0127,Assurance Habitation,207.52,62.8,144.72
CLI_0128,Compte Courant,30.96,17.97,12.99
CLI_0128,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0128,Compte Épargne,108.46,28.42,80.05
CLI_0128,Livret A,78.16,5.0,73.16
CLI_0128,Assurance Habitation,164.02,79.57,84.45
CLI_0128,Assurance Auto,543.32,88.84,454.48
CLI_0129,Compte Courant,30.09,17.43,12.66
CLI_0129,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0129,Compte Épargne,82.38,39.32,43.06
CLI_0129,Assurance Auto,564.71,116.95,447.76
CLI_0130,Compte Courant,54.77,18.52,36.26
CLI_0130,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0130,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0130,Compte Épargne,140.59,39.63,100.95
CLI_0130,Livret A,41.0,5.0,36.0
CLI_0130,Assurance Vie,356.33,104.69,251.64
CLI_0130,Assurance Habitation,196.79,51.63,145.16
CLI_0130,Assurance Auto,578.33,115.54,462.79
CLI_0131,Compte Courant,34.88,19.08,15.8
CLI_0131,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0131,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0131,Compte Épargne,133.1,33.22,99.88
CLI_0131,Livret A,43.69,5.0,38.69
CLI_0131,Assurance Vie,646.5,139.7,506.8
CLI_0131,Assurance Habitation,381.54,68.94,312.6
CLI_0132,Compte Courant,35.21,24.13,11.08
CLI_0132,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0132,Livret A,25.55,5.0,20.55
CLI_0133,Compte Courant,51.65,16.4,35.25
CLI_0133,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0133,Livret A,43.36,5.0,38.36
CLI_0133,Assurance Vie,446.93,65.88,381.06
CLI_0133,Crédit Immobilier,4729.39,300.8,4428.58
CLI_0133,Assurance Habitation,373.45,94.19,279.26
CLI_0134,Compte Courant,39.51,22.04,17.47
CLI_0134,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0134,Compte Épargne,75.28,35.18,40.11
CLI_0134,Assurance Habitation,290.28,65.01,225.27
CLI_0134,Assurance Auto,360.09,101.39,258.7
CLI_0135,Compte Courant,57.18,16.31,40.88
CLI_0135,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0135,Livret A,54.28,5.0,49.28
CLI_0135,Assurance Auto,301.49,108.08,193.41
CLI_0136,Compte Courant,32.11,21.89,10.22
CLI_0136,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0136,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0136,Compte Épargne,67.49,31.93,35.57
CLI_0136,Livret A,70.14,5.0,65.14
CLI_0136,Assurance Vie,653.05,125.29,527.75
CLI_0136,Assurance Habitation,279.46,94.54,184.92
CLI_0137,Compte Courant,47.64,24.18,23.47
CLI_0137,Assurance Auto,418.61,90.36,328.25
CLI_0138,Compte Courant,36.67,20.45,16.22
CLI_0138,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0138,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0138,Compte Épargne,64.06,37.39,26.66
CLI_0138,Livret A,60.55,5.0,55.55
CLI_0138,Assurance Auto,597.45,65.53,531.93
CLI_0139,Compte Courant,37.22,23.77,13.45
CLI_0139,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0139,Compte Épargne,89.53,29.33,60.2
CLI_0139,Livret A,71.64,5.0,66.64
CLI_0139,Crédit Consommation,769.64,103.22,666.42
CLI_0139,Assurance Habitation,373.01,51.55,321.45
CLI_0140,Compte Courant,56.86,15.51,41.36
CLI_0140,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0140,Compte Épargne,116.58,21.43,95.15
CLI_0140,Livret A,62.37,5.0,57.37
CLI_0141,Compte Courant,31.02,23.42,7.59
CLI_0141,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0141,Compte Épargne,96.59,21.87,74.73
CLI_0141,Livret A,62.41,5.0,57.41
CLI_0141,Assurance Auto,395.72,71.46,324.26
CLI_0142,Compte Courant,30.47,19.18,11.29
CLI_0142,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0142,Compte Épargne,58.56,21.88,36.68
CLI_0142,Livret A,36.04,5.0,31.04
CLI_0142,Assurance Habitation,307.61,76.5,231.12
CLI_0142,Assurance Auto,227.59,118.11,109.49
CLI_0143,Compte Courant,56.62,17.59,39.02
CLI_0143,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0143,Livret A,27.34,5.0,22.34
CLI_0143,Crédit Immobilier,4798.41,438.34,4360.07
CLI_0143,Assurance Habitation,227.79,74.52,153.27
CLI_0143,Assurance Auto,509.1,70.1,438.99
CLI_0144,Compte Courant,53.02,22.49,30.53
CLI_0144,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0144,Compte Épargne,103.93,37.32,66.62
CLI_0144,Livret A,27.93,5.0,22.93
CLI_0144,Crédit Immobilier,3584.18,434.8,3149.37
CLI_0144,Assurance Habitation,255.57,62.63,192.94
CLI_0144,Assurance Auto,348.91,66.49,282.42
CLI_0145,Compte Courant,37.55,17.72,19.83
CLI_0145,Crédit Immobilier,4022.34,314.57,3707.77
CLI_0145,Assurance Auto,460.48,73.28,387.19
CLI_0146,Compte Courant,32.46,18.01,14.45
CLI_0146,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0146,Compte Épargne,72.45,31.04,41.41
CLI_0146,Livret A,41.44,5.0,36.44
CLI_0146,Crédit Immobilier,4880.98,589.06,4291.91
CLI_0146,Assurance Auto,377.49,107.71,269.78
CLI_0147,Compte Courant,30.4,20.48,9.92
CLI_0147,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0147,Assurance Vie,645.98,71.69,574.29
CLI_0147,Crédit Immobilier,1714.1,346.78,1367.33
CLI_0147,Assurance Auto,376.74,90.38,286.36
CLI_0148,Compte Courant,41.43,19.4,22.03
CLI_0148,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0148,Assurance Vie,482.14,126.94,355.2
CLI_0148,Assurance Auto,242.1,106.14,135.96
CLI_0149,Compte Courant,50.66,22.42,28.24
CLI_0149,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0149,Compte Épargne,123.45,29.41,94.04
CLI_0149,Livret A,32.68,5.0,27.68
CLI_0150,Compte Courant,46.1,24.58,21.52
CLI_0150,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0150,Compte Épargne,108.85,20.22,88.63
CLI_0150,Livret A,23.58,5.0,18.58
CLI_0150,Assurance Habitation,398.22,53.6,344.62
CLI_0151,Compte Courant,31.38,18.53,12.85
CLI_0151,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0151,Livret A,78.16,5.0,73.16
CLI_0151,Assurance Vie,391.21,90.99,300.22
CLI_0151,Crédit Consommation,870.67,82.89,787.78
CLI_0151,Assurance Habitation,374.44,75.97,298.47
CLI_0152,Compte Courant,44.0,23.61,20.4
CLI_0152,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0152,Compte Épargne,145.31,28.47,116.84
CLI_0153,Compte Courant,35.17,23.16,12.02
CLI_0153,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0153,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0153,Livret A,44.2,5.0,39.2
CLI_0153,Assurance Vie,761.33,144.99,616.34
CLI_0153,Crédit Immobilier,1901.9,586.97,1314.94
CLI_0153,Assurance Habitation,242.07,82.31,159.75
CLI_0153,Assurance Auto,213.9,113.33,100.57
CLI_0154,Compte Courant,49.25,21.44,27.81
CLI_0154,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0154,Compte Épargne,140.22,30.17,110.05
CLI_0154,Assurance Habitation,252.63,93.31,159.32
CLI_0154,Assurance Auto,496.97,116.94,380.03
CLI_0155,Compte Courant,58.2,18.82,39.38
CLI_0155,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0155,Livret A,46.82,5.0,41.82
CLI_0155,Assurance Vie,353.59,116.06,237.53
CLI_0155,Assurance Auto,345.82,107.17,238.65
CLI_0156,Compte Courant,33.65,16.16,17.48
CLI_0156,Compte Épargne,70.45,21.69,48.76
CLI_0156,Livret A,57.2,5.0,52.2
CLI_0156,Crédit Consommation,432.62,99.2,333.42
CLI_0157,Compte Courant,30.43,22.82,7.61
CLI_0157,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0157,Compte Épargne,131.23,23.24,107.99
CLI_0157,Assurance Vie,643.71,93.35,550.36
CLI_0158,Compte Courant,37.19,21.21,15.97
CLI_0158,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0158,Compte Épargne,67.85,35.14,32.71
CLI_0158,Crédit Consommation,342.85,195.1,147.76
CLI_0159,Compte Courant,32.16,20.79,11.36
CLI_0159,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0159,Compte Épargne,140.22,20.24,119.98
CLI_0159,Assurance Vie,499.11,85.0,414.11
CLI_0159,Crédit Consommation,822.3,107.05,715.24
CLI_0159,Assurance Habitation,166.22,81.3,84.93
CLI_0159,Assurance Auto,366.74,97.35,269.39
CLI_0160,Compte Courant,36.32,18.39,17.93
CLI_0160,Livret A,53.7,5.0,48.7
CLI_0160,Crédit Consommation,833.8,124.68,709.12
CLI_0160,Assurance Habitation,220.01,63.69,156.33
CLI_0161,Compte Courant,35.24,18.25,16.99
CLI_0161,Compte Épargne,69.94,32.68,37.27
CLI_0161,Crédit Immobilier,3491.73,414.78,3076.96
CLI_0161,Assurance Habitation,231.46,61.88,169.58
CLI_0161,Assurance Auto,414.18,115.13,299.05
CLI_0162,Compte Courant,50.57,22.44,28.13
CLI_0162,Assurance Habitation,358.59,67.58,291.01
CLI_0162,Assurance Auto,225.15,97.35,127.8
CLI_0163,Compte Courant,35.66,20.69,14.97
CLI_0163,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0163,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0163,Crédit Consommation,965.56,174.04,791.52
CLI_0163,Assurance Auto,320.74,90.75,229.99
CLI_0164,Compte Courant,48.63,23.19,25.43
CLI_0164,Crédit Consommation,985.25,198.56,786.69
CLI_0165,Compte Courant,30.24,19.37,10.87
CLI_0165,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0165,Crédit Immobilier,2396.16,335.97,2060.19
CLI_0165,Assurance Habitation,377.88,99.9,277.98
CLI_0166,Compte Courant,35.42,15.38,20.03
CLI_0166,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0166,Compte Épargne,77.51,36.7,40.81
CLI_0166,Assurance Habitation,223.47,52.85,170.63
CLI_0167,Compte Courant,31.57,19.27,12.3
CLI_0167,Compte Épargne,143.18,25.72,117.46
CLI_0167,Crédit Consommation,684.44,92.23,592.21
CLI_0167,Assurance Auto,397.43,101.79,295.64
CLI_0168,Compte Courant,38.13,17.97,20.17
CLI_0168,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0168,Livret A,70.52,5.0,65.52
CLI_0168,Assurance Vie,206.22,113.65,92.57
CLI_0168,Assurance Habitation,248.47,64.92,183.55
CLI_0168,Assurance Auto,463.04,110.08,352.96
CLI_0169,Compte Courant,46.75,15.31,31.44
CLI_0169,Livret A,47.68,5.0,42.68
CLI_0169,Assurance Vie,477.66,104.38,373.28
CLI_0169,Assurance Habitation,317.74,50.97,266.77
CLI_0169,Assurance Auto,400.81,95.3,305.51
CLI_0170,Compte Courant,40.3,21.68,18.62
CLI_0170,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0170,Assurance Habitation,207.04,65.87,141.18
CLI_0170,Assurance Auto,585.1,80.88,504.22
CLI_0171,Compte Courant,40.4,20.96,19.44
CLI_0171,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0171,Compte Épargne,147.1,39.66,107.44
CLI_0171,Assurance Vie,547.79,50.11,497.69
CLI_0171,Crédit Immobilier,4652.3,471.07,4181.23
CLI_0171,Assurance Auto,346.4,109.75,236.65
CLI_0172,Compte Courant,41.99,15.34,26.65
CLI_0172,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0172,Compte Épargne,132.11,30.92,101.19
CLI_0172,Livret A,40.29,5.0,35.29
CLI_0172,Crédit Immobilier,2378.12,478.14,1899.98
CLI_0173,Compte Courant,36.24,18.24,18.0
CLI_0173,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0173,Compte Épargne,113.65,37.63,76.02
CLI_0173,Livret A,51.97,5.0,46.97
CLI_0173,Assurance Auto,503.64,105.78,397.86
CLI_0174,Compte Courant,49.93,17.46,32.47
CLI_0174,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0174,Compte Épargne,136.68,28.73,107.95
CLI_0174,Livret A,22.65,5.0,17.65
CLI_0174,Assurance Auto,297.85,105.93,191.91
CLI_0175,Compte Courant,32.07,16.47,15.6
CLI_0175,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0175,Compte Épargne,119.42,37.85,81.57
CLI_0175,Livret A,58.02,5.0,53.02
CLI_0175,Assurance Auto,288.92,63.2,225.71
CLI_0176,Compte Courant,48.45,15.47,32.98
CLI_0176,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0176,Livret A,56.76,5.0,51.76
CLI_0177,Compte Courant,36.77,24.05,12.72
CLI_0177,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0177,Compte Épargne,97.51,24.48,73.03
CLI_0177,Assurance Auto,541.26,75.24,466.02
CLI_0178,Compte Courant,39.2,23.34,15.86
CLI_0178,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0178,Compte Épargne,80.88,28.2,52.68
CLI_0178,Livret A,40.86,5.0,35.86
CLI_0178,Crédit Immobilier,1907.4,311.67,1595.73
CLI_0178,Assurance Auto,489.82,98.71,391.11
CLI_0179,Compte Courant,38.47,17.96,20.51
CLI_0179,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0179,Compte Épargne,144.5,39.75,104.75
CLI_0179,Livret A,48.41,5.0,43.41
CLI_0179,Assurance Vie,681.47,123.67,557.8
CLI_0179,Assurance Habitation,224.33,52.93,171.4
CLI_0180,Compte Courant,34.28,23.38,10.89
CLI_0180,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0180,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0180,Assurance Vie,638.73,116.43,522.29
CLI_0180,Crédit Immobilier,1957.27,491.98,1465.29
CLI_0180,Assurance Auto,508.86,111.64,397.22
CLI_0181,Compte Courant,30.4,21.84,8.55
CLI_0181,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0181,Livret A,21.15,5.0,16.15
CLI_0181,Crédit Consommation,936.19,156.27,779.91
CLI_0181,Assurance Habitation,187.09,88.31,98.78
CLI_0181,Assurance Auto,227.34,109.58,117.76
CLI_0182,Compte Courant,37.86,21.89,15.97
CLI_0182,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0182,Compte Épargne,142.37,26.8,115.57
CLI_0182,Livret A,50.17,5.0,45.17
CLI_0183,Compte Courant,43.89,16.58,27.32
CLI_0183,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0183,Compte Épargne,109.03,34.86,74.17
CLI_0183,Livret A,75.01,5.0,70.01
CLI_0183,Crédit Immobilier,4477.81,453.01,4024.8
CLI_0183,Assurance Auto,487.61,108.05,379.56
CLI_0184,Compte Courant,44.8,16.15,28.65
CLI_0184,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0184,Livret A,46.28,5.0,41.28
CLI_0184,Crédit Consommation,1058.23,151.6,906.63
CLI_0184,Assurance Habitation,331.11,59.26,271.85
CLI_0185,Compte Courant,58.93,19.04,39.89
CLI_0185,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0185,Assurance Auto,461.45,61.13,400.32
CLI_0186,Compte Courant,33.82,22.82,11.0
CLI_0186,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0186,Compte Épargne,146.8,26.4,120.4
CLI_0186,Crédit Immobilier,1630.13,408.26,1221.87
CLI_0187,Compte Courant,30.52,16.92,13.6
CLI_0187,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0187,Compte Épargne,125.25,38.74,86.51
CLI_0187,Assurance Habitation,171.86,77.9,93.97
CLI_0187,Assurance Auto,301.55,68.34,233.21
CLI_0188,Compte Courant,36.57,20.78,15.79
CLI_0188,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0188,Compte Épargne,56.51,28.68,27.83
CLI_0188,Assurance Vie,281.14,77.27,203.87
CLI_0188,Crédit Immobilier,2167.64,564.89,1602.75
CLI_0188,Assurance Habitation,327.0,93.42,233.58
CLI_0188,Assurance Auto,353.39,78.8,274.58
CLI_0189,Compte Courant,41.42,15.19,26.23
CLI_0189,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0189,Assurance Habitation,331.18,67.49,263.69
CLI_0190,Compte Courant,39.4,20.98,18.42
CLI_0190,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0190,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0190,Compte Épargne,93.62,39.62,54.01
CLI_0190,Assurance Vie,413.75,111.39,302.36
CLI_0191,Compte Courant,39.35,24.91,14.44
CLI_0191,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0191,Crédit Consommation,700.6,156.1,544.5
CLI_0192,Compte Courant,33.8,22.33,11.47
CLI_0192,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0192,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0192,Compte Épargne,76.92,28.97,47.95
CLI_0192,Assurance Vie,729.88,147.06,582.82
CLI_0192,Assurance Auto,369.83,110.09,259.74
CLI_0193,Compte Courant,31.6,23.48,8.12
CLI_0193,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0193,Compte Épargne,112.95,29.77,83.18
CLI_0193,Assurance Habitation,372.49,92.27,280.22
CLI_0194,Compte Courant,38.91,22.91,15.99
CLI_0194,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0194,Livret A,25.97,5.0,20.97
CLI_0194,Assurance Habitation,355.69,83.77,271.92
CLI_0194,Assurance Auto,235.15,100.98,134.16
CLI_0195,Compte Courant,47.42,20.95,26.47
CLI_0195,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0195,Compte Épargne,79.09,25.33,53.76
CLI_0195,Assurance Vie,657.52,75.68,581.84
CLI_0196,Compte Courant,43.39,21.95,21.44
CLI_0196,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0196,Assurance Vie,247.77,109.45,138.31
CLI_0196,Assurance Habitation,297.34,84.21,213.13
CLI_0197,Compte Courant,41.1,19.49,21.61
CLI_0197,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0197,Compte Épargne,83.0,36.16,46.83
CLI_0197,Assurance Vie,278.37,146.3,132.07
CLI_0197,Assurance Auto,453.93,113.21,340.72
CLI_0198,Compte Courant,42.79,18.32,24.46
CLI_0198,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0198,Compte Épargne,140.07,21.98,118.1
CLI_0198,Livret A,27.03,5.0,22.03
CLI_0199,Compte Courant,38.98,24.6,14.38
CLI_0200,Compte Courant,48.99,20.54,28.45
CLI_0200,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0200,Compte Épargne,120.54,28.35,92.19
CLI_0200,Livret A,65.48,5.0,60.48
CLI_0200,Assurance Vie,435.94,132.64,303.3
CLI_0200,Assurance Habitation,216.82,63.88,152.95
CLI_0201,Compte Courant,45.67,19.31,26.36
CLI_0201,Compte Épargne,114.81,27.29,87.53
CLI_0201,Assurance Vie,338.33,96.98,241.35
CLI_0201,Assurance Habitation,290.24,57.13,233.11
CLI_0201,Assurance Auto,422.69,79.16,343.53
CLI_0202,Compte Courant,41.77,17.79,23.98
CLI_0202,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0202,Livret A,75.88,5.0,70.88
CLI_0202,Assurance Vie,610.0,76.25,533.76
CLI_0202,Assurance Habitation,311.26,92.43,218.83
CLI_0203,Compte Courant,42.05,23.3,18.75
CLI_0203,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0203,Assurance Auto,261.77,109.37,152.4
CLI_0204,Compte Courant,46.21,17.23,28.98
CLI_0204,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0204,Compte Épargne,90.71,39.76,50.95
CLI_0204,Livret A,67.01,5.0,62.01
CLI_0204,Assurance Auto,430.03,66.91,363.12
CLI_0205,Compte Courant,42.53,17.63,24.9
CLI_0205,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0205,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0205,Livret A,24.26,5.0,19.26
CLI_0205,Assurance Vie,525.32,138.92,386.4
CLI_0205,Assurance Habitation,318.9,62.48,256.42
CLI_0206,Compte Courant,47.21,24.43,22.78
CLI_0206,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0206,Compte Épargne,122.29,33.79,88.5
CLI_0207,Compte Courant,59.04,22.99,36.06
CLI_0207,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0207,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0207,Compte Épargne,63.66,26.95,36.71
CLI_0207,Assurance Vie,779.08,98.97,680.11
CLI_0207,Crédit Consommation,400.47,135.03,265.44
CLI_0207,Assurance Auto,478.8,119.85,358.94
CLI_0208,Compte Courant,39.72,20.14,19.58
CLI_0208,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0208,Assurance Vie,727.81,85.53,642.28
CLI_0208,Assurance Habitation,177.32,97.45,79.87
CLI_0209,Compte Courant,44.65,20.03,24.63
