transaction_id,client_id,date_transaction,type_transaction,montant,frais_generes
TRX_000393,CLI_0085,2024-11-08,Paiement carte,441.0,0.88
TRX_000394,CLI_0086,2026-01-24,Retrait DAB,55.72,1.5
TRX_000395,CLI_0086,2026-01-26,Retrait DAB,134.54,1.5
TRX_000396,CLI_0086,2026-01-06,Dépôt,741.04,0.0
TRX_000397,CLI_0086,2026-02-21,Chèque,372.55,0.3
TRX_000398,CLI_0086,2026-02-02,Virement reçu,3681.31,0.0
TRX_000399,CLI_0086,2025-12-27,Virement,3533.56,1.0
TRX_000400,CLI_0086,2026-01-02,Virement reçu,2986.2,0.0
TRX_000401,CLI_0086,2026-02-17,Virement,4699.46,1.0
TRX_000402,CLI_0086,2026-01-05,Chèque,414.87,0.3
TRX_000403,CLI_0087,2023-06-19,Paiement carte,331.39,0.66
TRX_000404,CLI_0087,2025-02-19,Virement,1074.19,1.0
TRX_000405,CLI_0088,2025-11-28,Prélèvement,591.77,0.0
TRX_000406,CLI_0088,2026-02-03,Prélèvement,249.6,0.0
TRX_000407,CLI_0088,2026-01-24,Retrait DAB,227.84,1.5
TRX_000408,CLI_0089,2024-05-31,Chèque,419.35,0.3
TRX_000409,CLI_0089,2024-09-26,Virement,3923.04,1.0
TRX_000410,CLI_0089,2025-10-21,Retrait DAB,177.89,1.5
TRX_000411,CLI_0090,2022-03-18,Virement,3505.27,1.0
TRX_000412,CLI_0090,2022-11-22,Virement reçu,2880.22,0.0
TRX_000413,CLI_0090,2025-11-15,Virement reçu,4001.59,0.0
TRX_000414,CLI_0091,2024-11-30,Virement,2614.56,1.0
TRX_000415,CLI_0091,2025-07-24,Virement reçu,739.47,0.0
TRX_000416,CLI_0091,2025-04-22,Virement reçu,2258.64,0.0
TRX_000417,CLI_0091,2025-02-08,Paiement carte,165.48,0.33
TRX_000418,CLI_0091,2024-09-15,Virement reçu,4568.6,0.0
TRX_000419,CLI_0091,2024-09-19,Virement,398.55,0.5
TRX_000420,CLI_0091,2025-01-18,Paiement carte,350.07,0.7
TRX_000421,CLI_0091,2024-09-01,Prélèvement,223.61,0.0
TRX_000422,CLI_0091,2026-02-11,Prélèvement,353.09,0.0
TRX_000423,CLI_0091,2025-11-27,Virement reçu,2136.02,0.0
TRX_000424,CLI_0091,2025-09-12,Virement,4549.27,1.0
TRX_000425,CLI_0092,2020-07-25,Virement reçu,547.41,0.0
TRX_000426,CLI_0092,2024-04-29,Chèque,386.82,0.3
TRX_000427,CLI_0092,2021-10-28,Chèque,194.21,0.3
TRX_000428,CLI_0092,2025-03-17,Virement reçu,730.12,0.0
TRX_000429,CLI_0092,2021-12-15,Paiement carte,291.19,0.58
TRX_000430,CLI_0092,2021-04-08,Prélèvement,107.86,0.0
TRX_000431,CLI_0092,2024-10-08,Virement,251.56,0.5
TRX_000432,CLI_0093,2025-11-30,Chèque,425.48,0.3
TRX_000433,CLI_0093,2025-01-12,Virement,714.34,0.5
TRX_000434,CLI_0094,2023-09-21,Retrait DAB,271.04,1.5
TRX_000435,CLI_0094,2023-07-25,Prélèvement,236.48,0.0
TRX_000436,CLI_0094,2024-07-01,Chèque,120.31,0.3
TRX_000437,CLI_0094,2021-09-13,Virement reçu,4322.16,0.0
TRX_000438,CLI_0095,2026-02-07,Prélèvement,608.69,0.0
TRX_000439,CLI_0095,2025-04-02,Dépôt,666.35,0.0
TRX_000440,CLI_0095,2025-12-11,Virement,3172.15,1.0
TRX_000441,CLI_0096,2024-04-16,Virement reçu,2205.4,0.0
TRX_000442,CLI_0096,2021-10-16,Paiement carte,377.43,0.75
TRX_000443,CLI_0096,2022-11-03,Virement reçu,4573.9,0.0
TRX_000444,CLI_0096,2022-01-24,Virement reçu,2903.4,0.0
TRX_000445,CLI_0096,2025-01-24,Prélèvement,221.75,0.0
TRX_000446,CLI_0096,2026-01-10,Paiement carte,141.71,0.28
TRX_000447,CLI_0096,2024-04-28,Virement reçu,1073.36,0.0
TRX_000448,CLI_0096,2023-05-09,Chèque,322.17,0.3
TRX_000449,CLI_0097,2024-02-13,Virement,2236.38,1.0
TRX_000450,CLI_0097,2026-01-09,Virement,3010.84,1.0
TRX_000451,CLI_0097,2023-11-26,Chèque,630.69,0.3
TRX_000452,CLI_0098,2024-12-26,Dépôt,209.07,0.0
TRX_000453,CLI_0099,2025-08-11,Retrait DAB,236.35,1.5
TRX_000454,CLI_0099,2025-09-26,Retrait DAB,220.17,1.5
TRX_000455,CLI_0100,2025-01-27,Prélèvement,319.12,0.0
TRX_000456,CLI_0100,2025-06-16,Virement reçu,2061.53,0.0
TRX_000457,CLI_0101,2023-09-19,Prélèvement,624.6,0.0
TRX_000458,CLI_0102,2024-05-23,Dépôt,1316.29,0.0
TRX_000459,CLI_0102,2024-08-26,Virement reçu,3377.5,0.0
TRX_000460,CLI_0102,2024-09-11,Retrait DAB,243.62,1.5
TRX_000461,CLI_0102,2025-08-28,Virement reçu,4670.49,0.0
TRX_000462,CLI_0102,2021-06-09,Chèque,118.12,0.3
TRX_000463,CLI_0103,2025-05-21,Prélèvement,579.53,0.0
TRX_000464,CLI_0103,2025-12-29,Dépôt,1428.68,0.0
TRX_000465,CLI_0103,2025-12-20,Prélèvement,679.44,0.0
TRX_000466,CLI_0103,2025-08-22,Retrait DAB,246.16,1.5
TRX_000467,CLI_0104,2020-11-04,Chèque,834.47,0.3
TRX_000468,CLI_0104,2022-12-01,Paiement carte,19.28,0.04
TRX_000469,CLI_0104,2024-07-23,Virement,3706.0,1.0
TRX_000470,CLI_0105,2024-04-25,Paiement carte,150.74,0.3
TRX_000471,CLI_0105,2025-06-06,Dépôt,1765.52,0.0
TRX_000472,CLI_0105,2023-11-03,Dépôt,145.98,0.0
TRX_000473,CLI_0105,2026-02-18,Virement,1232.3,1.0
TRX_000474,CLI_0105,2024-08-26,Retrait DAB,271.27,1.5
TRX_000475,CLI_0106,2022-08-31,Paiement carte,10.46,0.02
TRX_000476,CLI_0106,2025-02-10,Paiement carte,452.58,0.91
TRX_000477,CLI_0106,2023-12-22,Dépôt,98.01,0.0
TRX_000478,CLI_0106,2025-10-02,Prélèvement,248.98,0.0
TRX_000479,CLI_0106,2024-07-25,Chèque,474.64,0.3
TRX_000480,CLI_0106,2022-05-02,Virement,1847.2,1.0
TRX_000481,CLI_0107,2025-12-24,Virement,297.42,0.5
TRX_000482,CLI_0107,2025-03-06,Retrait DAB,163.42,1.5
TRX_000483,CLI_0107,2025-06-17,Virement,3434.35,1.0
TRX_000484,CLI_0107,2025-03-29,Chèque,938.53,0.3
TRX_000485,CLI_0107,2025-09-18,Dépôt,1259.72,0.0
TRX_000486,CLI_0107,2025-07-23,Virement reçu,4038.4,0.0
TRX_000487,CLI_0107,2026-02-26,Dépôt,213.26,0.0
TRX_000488,CLI_0107,2025-09-27,Paiement carte,199.11,0.4
TRX_000489,CLI_0107,2026-02-21,Paiement carte,193.23,0.39
TRX_000490,CLI_0108,2024-04-15,Virement reçu,3852.71,0.0
TRX_000491,CLI_0108,2025-07-24,Dépôt,1398.73,0.0
TRX_000492,CLI_0108,2025-10-13,Prélèvement,967.36,0.0
TRX_000493,CLI_0108,2024-11-01,Virement,2028.42,1.0
TRX_000494,CLI_0108,2024-12-04,Virement,740.51,0.5
TRX_000495,CLI_0109,2023-11-08,Prélèvement,966.95,0.0
TRX_000496,CLI_0109,2025-07-07,Prélèvement,456.77,0.0
TRX_000497,CLI_0109,2023-12-29,Retrait DAB,196.97,1.5
TRX_000498,CLI_0110,2025-06-11,Dépôt,1033.69,0.0
TRX_000499,CLI_0110,2025-10-13,Chèque,380.97,0.3
TRX_000500,CLI_0110,2026-01-24,Virement reçu,2194.59,0.0
TRX_000501,CLI_0110,2025-11-06,Virement reçu,3261.57,0.0
TRX_000502,CLI_0110,2024-12-26,Retrait DAB,228.66,1.5
TRX_000503,CLI_0110,2025-11-15,Paiement carte,123.79,0.25
TRX_000504,CLI_0110,2025-12-01,Chèque,464.79,0.3
TRX_000505,CLI_0110,2025-03-25,Virement,1418.89,1.0
TRX_000506,CLI_0111,2022-07-22,Virement,4143.54,1.0
TRX_000507,CLI_0111,2023-08-15,Virement,3995.78,1.0
TRX_000508,CLI_0111,2023-09-23,Dépôt,681.28,0.0
TRX_000509,CLI_0111,2024-08-06,Virement,3849.45,1.0
TRX_000510,CLI_0111,2022-12-02,Virement reçu,801.49,0.0
TRX_000511,CLI_0111,2025-05-05,Virement reçu,3322.81,0.0
TRX_000512,CLI_0111,2025-05-03,Prélèvement,659.49,0.0
TRX_000513,CLI_0111,2021-11-08,Virement,225.29,0.5
TRX_000514,CLI_0111,2025-02-25,Prélèvement,798.57,0.0
TRX_000515,CLI_0112,2022-10-16,Prélèvement,286.11,0.0
TRX_000516,CLI_0112,2025-07-05,Retrait DAB,108.74,1.5
TRX_000517,CLI_0112,2025-08-29,Dépôt,1627.21,0.0
TRX_000518,CLI_0113,2025-12-24,Chèque,591.33,0.3
TRX_000519,CLI_0113,2025-11-23,Retrait DAB,279.34,1.5
TRX_000520,CLI_0113,2025-02-12,Retrait DAB,263.97,1.5
TRX_000521,CLI_0113,2025-01-22,Virement reçu,3946.91,0.0
TRX_000522,CLI_0113,2025-12-23,Chèque,346.33,0.3
TRX_000523,CLI_0113,2025-04-05,Virement reçu,4567.91,0.0
TRX_000524,CLI_0113,2026-02-15,Virement,577.79,0.5
TRX_000525,CLI_0113,2025-12-18,Virement,4281.31,1.0
TRX_000526,CLI_0113,2025-05-09,Chèque,395.34,0.3
TRX_000527,CLI_0113,2025-06-26,Retrait DAB,35.06,1.5
TRX_000528,CLI_0113,2025-08-14,Virement,3379.85,1.0
TRX_000529,CLI_0114,2025-03-24,Virement reçu,1293.5,0.0
TRX_000530,CLI_0114,2026-02-08,Virement reçu,1599.63,0.0
TRX_000531,CLI_0114,2024-09-14,Paiement carte,41.21,0.08
TRX_000532,CLI_0114,2025-10-07,Dépôt,395.4,0.0
TRX_000533,CLI_0114,2025-07-01,Virement,125.18,0.5
TRX_000534,CLI_0114,2025-11-21,Chèque,500.87,0.3
TRX_000535,CLI_0114,2026-01-29,Prélèvement,130.04,0.0
TRX_000536,CLI_0114,2025-07-09,Prélèvement,698.52,0.0
TRX_000537,CLI_0114,2025-03-16,Chèque,312.06,0.3
TRX_000538,CLI_0114,2024-10-11,Dépôt,1889.97,0.0
TRX_000539,CLI_0114,2024-10-24,Prélèvement,877.69,0.0
TRX_000540,CLI_0115,2026-02-18,Dépôt,1724.09,0.0
TRX_000541,CLI_0115,2025-11-16,Virement,745.27,0.5
TRX_000542,CLI_0115,2025-11-17,Prélèvement,719.79,0.0
TRX_000543,CLI_0115,2025-11-21,Paiement carte,373.57,0.75
TRX_000544,CLI_0115,2026-01-01,Paiement carte,342.08,0.68
TRX_000545,CLI_0115,2025-12-05,Prélèvement,289.7,0.0
TRX_000546,CLI_0115,2025-11-20,Dépôt,1752.43,0.0
TRX_000547,CLI_0116,2025-05-20,Virement reçu,1605.01,0.0
TRX_000548,CLI_0116,2025-01-12,Virement reçu,4312.43,0.0
TRX_000549,CLI_0116,2023-03-26,Prélèvement,961.5,0.0
TRX_000550,CLI_0116,2022-09-08,Prélèvement,256.83,0.0
TRX_000551,CLI_0116,2023-03-20,Virement reçu,531.95,0.0
TRX_000552,CLI_0116,2022-09-04,Retrait DAB,74.47,1.5
TRX_000553,CLI_0116,2025-07-06,Virement,4120.71,1.0
TRX_000554,CLI_0117,2026-01-15,Retrait DAB,173.69,1.5
TRX_000555,CLI_0117,2024-10-09,Dépôt,418.93,0.0
TRX_000556,CLI_0117,2024-08-01,Prélèvement,734.36,0.0
TRX_000557,CLI_0117,2025-01-23,Chèque,560.0,0.3
TRX_000558,CLI_0117,2025-11-19,Virement,3061.13,1.0
TRX_000559,CLI_0117,2025-07-24,Virement,2358.4,1.0
TRX_000560,CLI_0117,2025-09-28,Chèque,845.84,0.3
TRX_000561,CLI_0117,2025-03-25,Chèque,846.61,0.3
TRX_000562,CLI_0117,2025-04-23,Retrait DAB,218.63,1.5
TRX_000563,CLI_0117,2024-09-05,Dépôt,255.53,0.0
TRX_000564,CLI_0117,2025-09-19,Virement,4210.38,1.0
TRX_000565,CLI_0118,2024-07-05,Prélèvement,926.08,0.0
TRX_000566,CLI_0118,2024-04-17,Dépôt,326.89,0.0
TRX_000567,CLI_0118,2025-09-04,Retrait DAB,105.19,1.5
TRX_000568,CLI_0118,2025-07-20,Dépôt,321.53,0.0
TRX_000569,CLI_0118,2024-02-27,Paiement carte,309.88,0.62
TRX_000570,CLI_0119,2024-11-02,Dépôt,142.03,0.0
TRX_000571,CLI_0119,2025-03-10,Chèque,965.27,0.3
TRX_000572,CLI_0120,2023-07-31,Virement reçu,3193.74,0.0
TRX_000573,CLI_0120,2025-07-19,Chèque,343.5,0.3
TRX_000574,CLI_0120,2023-11-10,Prélèvement,286.35,0.0
TRX_000575,CLI_0121,2023-10-02,Paiement carte,156.15,0.31
TRX_000576,CLI_0121,2023-10-20,Prélèvement,786.73,0.0
TRX_000577,CLI_0121,2025-04-02,Retrait DAB,130.07,1.5
TRX_000578,CLI_0121,2025-07-08,Chèque,225.33,0.3
TRX_000579,CLI_0121,2025-09-05,Virement,152.5,0.5
TRX_000580,CLI_0122,2023-10-06,Virement,1185.43,1.0
TRX_000581,CLI_0123,2025-02-09,Virement reçu,1908.77,0.0
TRX_000582,CLI_0123,2022-12-18,Chèque,421.47,0.3
TRX_000583,CLI_0124,2025-12-08,Virement,940.82,0.5
TRX_000584,CLI_0124,2025-11-12,Dépôt,376.55,0.0
TRX_000585,CLI_0124,2025-11-20,Paiement carte,236.67,0.47
TRX_000586,CLI_0124,2026-01-24,Virement,263.01,0.5
TRX_000587,CLI_0124,2025-10-27,Virement reçu,697.25,0.0
TRX_000588,CLI_0124,2025-12-01,Virement,2137.72,1.0
TRX_000589,CLI_0124,2025-10-02,Prélèvement,109.97,0.0
TRX_000590,CLI_0124,2026-02-01,Paiement carte,204.41,0.41
TRX_000591,CLI_0124,2025-12-25,Paiement carte,242.26,0.48
TRX_000592,CLI_0124,2025-10-12,Dépôt,929.97,0.0
TRX_000593,CLI_0125,2021-10-24,Dépôt,1210.96,0.0
TRX_000594,CLI_0125,2022-01-10,Virement reçu,2134.21,0.0
TRX_000595,CLI_0125,2025-11-16,Paiement carte,216.87,0.43
TRX_000596,CLI_0125,2021-09-12,Dépôt,1580.87,0.0
TRX_000597,CLI_0125,2024-06-17,Virement,1058.99,1.0
TRX_000598,CLI_0125,2023-09-19,Virement reçu,4119.24,0.0
TRX_000599,CLI_0125,2022-01-04,Prélèvement,666.31,0.0
TRX_000600,CLI_0125,2022-11-30,Retrait DAB,137.31,1.5
TRX_000601,CLI_0125,2026-01-18,Retrait DAB,148.25,1.5
TRX_000602,CLI_0125,2025-10-08,Paiement carte,135.76,0.27
TRX_000603,CLI_0126,2026-01-23,Retrait DAB,280.63,1.5
TRX_000604,CLI_0126,2026-02-08,Retrait DAB,205.02,1.5
TRX_000605,CLI_0126,2026-01-11,Virement,3757.18,1.0
TRX_000606,CLI_0127,2025-11-09,Prélèvement,995.95,0.0
TRX_000607,CLI_0127,2026-02-15,Virement,2232.79,1.0
TRX_000608,CLI_0128,2023-01-17,Virement,108.05,0.5
TRX_000609,CLI_0128,2023-02-04,Paiement carte,194.44,0.39
TRX_000610,CLI_0128,2024-10-14,Retrait DAB,179.81,1.5
TRX_000611,CLI_0128,2024-06-14,Virement,2445.65,1.0
TRX_000612,CLI_0129,2025-06-02,Retrait DAB,81.5,1.5
TRX_000613,CLI_0129,2026-01-28,Prélèvement,50.22,0.0
TRX_000614,CLI_0129,2025-03-08,Retrait DAB,276.2,1.5
TRX_000615,CLI_0129,2025-03-20,Retrait DAB,256.29,1.5
TRX_000616,CLI_0129,2024-04-02,Virement,3737.23,1.0
TRX_000617,CLI_0129,2024-05-11,Chèque,251.03,0.3
TRX_000618,CLI_0129,2025-11-03,Retrait DAB,53.7,1.5
TRX_000619,CLI_0129,2025-11-22,Virement reçu,431.26,0.0
TRX_000620,CLI_0129,2025-08-10,Virement,3647.74,1.0
TRX_000621,CLI_0129,2024-07-09,Chèque,935.93,0.3
TRX_000622,CLI_0129,2024-11-01,Prélèvement,459.01,0.0
TRX_000623,CLI_0130,2024-03-11,Virement reçu,1607.74,0.0
TRX_000624,CLI_0130,2024-08-19,Retrait DAB,87.81,1.5
TRX_000625,CLI_0130,2025-01-17,Dépôt,192.36,0.0
TRX_000626,CLI_0130,2024-01-28,Virement reçu,3745.74,0.0
TRX_000627,CLI_0130,2024-10-10,Retrait DAB,219.08,1.5
TRX_000628,CLI_0130,2024-06-04,Virement,1249.05,1.0
TRX_000629,CLI_0130,2025-01-26,Chèque,774.44,0.3
TRX_000630,CLI_0130,2025-03-16,Dépôt,1839.79,0.0
TRX_000631,CLI_0130,2026-01-13,Dépôt,260.66,0.0
TRX_000632,CLI_0131,2023-01-20,Virement,363.77,0.5
TRX_000633,CLI_0131,2024-03-30,Virement,1030.39,1.0
TRX_000634,CLI_0131,2026-02-28,Chèque,135.06,0.3
TRX_000635,CLI_0132,2023-06-07,Virement,4031.77,1.0
TRX_000636,CLI_0132,2022-09-18,Virement,1772.1,1.0
TRX_000637,CLI_0132,2023-11-23,Prélèvement,471.97,0.0
TRX_000638,CLI_0132,2023-10-04,Chèque,708.03,0.3
TRX_000639,CLI_0132,2024-11-22,Retrait DAB,162.49,1.5
TRX_000640,CLI_0132,2023-02-13,Dépôt,1729.82,0.0
TRX_000641,CLI_0132,2025-12-07,Retrait DAB,262.49,1.5
TRX_000642,CLI_0132,2023-01-25,Virement,148.56,0.5
TRX_000643,CLI_0132,2023-01-04,Prélèvement,789.14,0.0
TRX_000644,CLI_0133,2024-10-09,Paiement carte,28.47,0.06
TRX_000645,CLI_0133,2025-09-09,Prélèvement,817.66,0.0
TRX_000646,CLI_0133,2021-09-01,Chèque,388.65,0.3
TRX_000647,CLI_0133,2025-10-20,Chèque,606.19,0.3
TRX_000648,CLI_0133,2023-01-05,Virement,1469.28,1.0
TRX_000649,CLI_0133,2021-05-23,Paiement carte,393.43,0.79
TRX_000650,CLI_0133,2021-06-08,Prélèvement,892.18,0.0
TRX_000651,CLI_0133,2024-05-15,Paiement carte,205.33,0.41
TRX_000652,CLI_0133,2025-10-04,Virement reçu,4328.32,0.0
TRX_000653,CLI_0133,2023-05-14,Paiement carte,140.87,0.28
TRX_000654,CLI_0133,2021-04-26,Paiement carte,271.98,0.54
TRX_000655,CLI_0134,2025-06-21,Paiement carte,13.42,0.03
TRX_000656,CLI_0135,2023-11-02,Retrait DAB,85.73,1.5
TRX_000657,CLI_0135,2024-01-27,Prélèvement,827.93,0.0
TRX_000658,CLI_0135,2024-05-30,Retrait DAB,114.45,1.5
TRX_000659,CLI_0135,2025-05-15,Prélèvement,836.15,0.0
TRX_000660,CLI_0135,2023-01-23,Dépôt,51.17,0.0
TRX_000661,CLI_0135,2024-03-31,Virement reçu,1608.31,0.0
TRX_000662,CLI_0135,2024-07-10,Paiement carte,128.17,0.26
TRX_000663,CLI_0135,2025-03-06,Dépôt,505.46,0.0
TRX_000664,CLI_0135,2025-07-22,Virement,434.11,0.5
TRX_000665,CLI_0135,2023-05-12,Retrait DAB,72.39,1.5
TRX_000666,CLI_0135,2025-01-06,Prélèvement,577.77,0.0
TRX_000667,CLI_0136,2024-07-24,Prélèvement,262.73,0.0
TRX_000668,CLI_0136,2025-10-25,Chèque,426.95,0.3
TRX_000669,CLI_0136,2025-02-27,Prélèvement,466.72,0.0
TRX_000670,CLI_0136,2025-09-30,Chèque,979.75,0.3
TRX_000671,CLI_0136,2025-04-05,Chèque,827.08,0.3
TRX_000672,CLI_0136,2022-04-27,Paiement carte,371.33,0.74
TRX_000673,CLI_0136,2024-03-23,Paiement carte,273.15,0.55
TRX_000674,CLI_0136,2025-04-07,Chèque,856.0,0.3
TRX_000675,CLI_0137,2024-08-29,Retrait DAB,103.34,1.5
TRX_000676,CLI_0137,2025-02-11,Dépôt,631.23,0.0
TRX_000677,CLI_0137,2023-09-30,Paiement carte,167.0,0.33
TRX_000678,CLI_0138,2023-03-25,Prélèvement,852.1,0.0
TRX_000679,CLI_0138,2021-11-10,Retrait DAB,276.43,1.5
TRX_000680,CLI_0138,2025-01-22,Prélèvement,732.04,0.0
TRX_000681,CLI_0138,2021-11-17,Chèque,355.25,0.3
TRX_000682,CLI_0138,2026-01-29,Retrait DAB,111.36,1.5
TRX_000683,CLI_0138,2022-01-15,Chèque,118.68,0.3
TRX_000684,CLI_0138,2024-05-11,Dépôt,1533.73,0.0
TRX_000685,CLI_0138,2023-09-20,Chèque,138.47,0.3
TRX_000686,CLI_0138,2024-12-27,Prélèvement,871.42,0.0
TRX_000687,CLI_0138,2022-08-10,Virement,681.44,0.5
TRX_000688,CLI_0139,2022-03-26,Virement reçu,4781.7,0.0
TRX_000689,CLI_0140,2023-05-03,Retrait DAB,260.7,1.5
TRX_000690,CLI_0140,2024-12-22,Chèque,251.93,0.3
TRX_000691,CLI_0140,2026-02-12,Virement,4284.32,1.0
TRX_000692,CLI_0140,2023-03-20,Dépôt,75.8,0.0
TRX_000693,CLI_0140,2024-02-29,Retrait DAB,163.3,1.5
TRX_000694,CLI_0140,2022-12-16,Prélèvement,780.97,0.0
TRX_000695,CLI_0141,2025-09-14,Dépôt,1029.81,0.0
TRX_000696,CLI_0141,2025-10-05,Chèque,112.94,0.3
TRX_000697,CLI_0141,2026-01-20,Virement reçu,4034.61,0.0
TRX_000698,CLI_0141,2025-10-15,Dépôt,1962.55,0.0
TRX_000699,CLI_0141,2025-07-23,Virement reçu,3069.04,0.0
TRX_000700,CLI_0141,2026-01-11,Retrait DAB,161.04,1.5
TRX_000701,CLI_0141,2025-12-08,Dépôt,1762.91,0.0
TRX_000702,CLI_0141,2025-08-21,Dépôt,1907.41,0.0
TRX_000703,CLI_0141,2025-09-02,Chèque,779.08,0.3
TRX_000704,CLI_0141,2026-02-08,Paiement carte,228.27,0.46
TRX_000705,CLI_0141,2025-12-01,Retrait DAB,185.82,1.5
TRX_000706,CLI_0142,2025-06-12,Paiement carte,92.11,0.18
TRX_000707,CLI_0142,2025-04-03,Virement,1620.51,1.0
TRX_000708,CLI_0142,2025-04-12,Prélèvement,528.18,0.0
TRX_000709,CLI_0143,2025-11-16,Prélèvement,671.99,0.0
TRX_000710,CLI_0143,2025-01-22,Dépôt,851.85,0.0
TRX_000711,CLI_0143,2025-09-13,Virement,3350.48,1.0
TRX_000712,CLI_0143,2025-06-30,Dépôt,280.53,0.0
TRX_000713,CLI_0143,2025-04-25,Chèque,461.35,0.3
TRX_000714,CLI_0143,2025-03-19,Retrait DAB,242.08,1.5
TRX_000715,CLI_0143,2026-01-14,Prélèvement,259.48,0.0
TRX_000716,CLI_0144,2025-11-14,Chèque,135.83,0.3
TRX_000717,CLI_0144,2026-01-21,Retrait DAB,96.72,1.5
TRX_000718,CLI_0145,2023-09-16,Virement,4851.12,1.0
TRX_000719,CLI_0145,2023-12-16,Dépôt,1482.68,0.0
TRX_000720,CLI_0145,2025-07-08,Prélèvement,714.62,0.0
TRX_000721,CLI_0145,2025-09-17,Virement,4279.34,1.0
TRX_000722,CLI_0146,2024-08-22,Chèque,735.36,0.3
TRX_000723,CLI_0146,2023-09-27,Virement,2568.07,1.0
TRX_000724,CLI_0146,2023-10-15,Virement reçu,4162.84,0.0
TRX_000725,CLI_0146,2025-05-28,Paiement carte,258.99,0.52
TRX_000726,CLI_0146,2024-12-23,Virement,3139.18,1.0
TRX_000727,CLI_0146,2023-07-31,Retrait DAB,153.77,1.5
TRX_000728,CLI_0146,2023-07-02,Prélèvement,504.25,0.0
TRX_000729,CLI_0146,2022-07-29,Virement reçu,3863.05,0.0
TRX_000730,CLI_0146,2024-02-21,Chèque,665.71,0.3
TRX_000731,CLI_0146,2025-04-11,Paiement carte,320.3,0.64
TRX_000732,CLI_0147,2025-11-03,Retrait DAB,282.66,1.5
TRX_000733,CLI_0148,2021-09-27,Virement reçu,3754.02,0.0
TRX_000734,CLI_0148,2023-11-30,Virement reçu,4147.11,0.0
TRX_000735,CLI_0148,2025-10-01,Dépôt,1408.29,0.0
TRX_000736,CLI_0148,2025-03-05,Retrait DAB,278.74,1.5
TRX_000737,CLI_0148,2022-01-06,Virement reçu,4119.59,0.0
TRX_000738,CLI_0148,2024-01-25,Chèque,605.68,0.3
TRX_000739,CLI_0148,2021-09-30,Paiement carte,338.99,0.68
TRX_000740,CLI_0148,2022-06-26,Virement reçu,4638.91,0.0
TRX_000741,CLI_0149,2025-09-01,Prélèvement,191.08,0.0
TRX_000742,CLI_0149,2025-07-03,Virement reçu,3022.69,0.0
TRX_000743,CLI_0149,2025-04-04,Virement reçu,4090.48,0.0
TRX_000744,CLI_0149,2026-01-22,Paiement carte,197.24,0.39
TRX_000745,CLI_0149,2026-01-19,Virement,748.12,0.5
TRX_000746,CLI_0149,2025-07-06,Dépôt,433.54,0.0
TRX_000747,CLI_0149,2025-09-13,Chèque,313.73,0.3
TRX_000748,CLI_0149,2026-02-11,Prélèvement,334.9,0.0
TRX_000749,CLI_0149,2026-02-25,Dépôt,1303.45,0.0
TRX_000750,CLI_0149,2025-05-27,Paiement carte,304.46,0.61
TRX_000751,CLI_0149,2025-06-15,Retrait DAB,214.9,1.5
TRX_000752,CLI_0150,2026-01-01,Virement,1046.48,1.0
TRX_000753,CLI_0150,2025-04-16,Retrait DAB,151.97,1.5
TRX_000754,CLI_0151,2026-02-23,Retrait DAB,70.44,1.5
TRX_000755,CLI_0151,2023-11-12,Virement reçu,638.33,0.0
TRX_000756,CLI_0151,2025-11-16,Virement,4430.05,1.0
TRX_000757,CLI_0151,2025-09-12,Virement reçu,1780.36,0.0
TRX_000758,CLI_0151,2025-04-10,Virement reçu,3450.96,0.0
TRX_000759,CLI_0151,2025-06-09,Retrait DAB,27.1,1.5
TRX_000760,CLI_0151,2024-08-24,Virement,3481.23,1.0
TRX_000761,CLI_0151,2024-02-20,Prélèvement,350.3,0.0
TRX_000762,CLI_0151,2024-02-04,Virement reçu,373.13,0.0
TRX_000763,CLI_0151,2023-08-02,Retrait DAB,190.75,1.5
TRX_000764,CLI_0151,2024-02-11,Chèque,316.72,0.3
TRX_000765,CLI_0152,2023-09-08,Virement reçu,494.85,0.0
TRX_000766,CLI_0153,2020-08-20,Virement,1114.58,1.0
TRX_000767,CLI_0153,2022-10-17,Paiement carte,276.55,0.55
TRX_000768,CLI_0153,2024-09-26,Paiement carte,123.48,0.25
TRX_000769,CLI_0153,2026-01-23,Prélèvement,856.48,0.0
TRX_000770,CLI_0153,2025-08-03,Paiement carte,204.66,0.41
TRX_000771,CLI_0153,2023-05-24,Paiement carte,130.32,0.26
TRX_000772,CLI_0153,2022-08-07,Dépôt,1634.04,0.0
TRX_000773,CLI_0153,2022-09-25,Virement,1779.91,1.0
TRX_000774,CLI_0153,2025-04-11,Paiement carte,64.63,0.13
TRX_000775,CLI_0154,2026-02-26,Chèque,969.25,0.3
TRX_000776,CLI_0154,2025-07-25,Virement reçu,1108.39,0.0
TRX_000777,CLI_0154,2026-01-26,Virement reçu,3733.67,0.0
TRX_000778,CLI_0155,2025-11-05,Prélèvement,471.58,0.0
TRX_000779,CLI_0155,2026-01-02,Virement,1483.6,1.0
TRX_000780,CLI_0155,2025-09-17,Retrait DAB,42.67,1.5
TRX_000781,CLI_0155,2025-09-14,Retrait DAB,265.45,1.5
TRX_000782,CLI_0155,2025-11-14,Virement,3671.46,1.0
TRX_000783,CLI_0155,2025-09-27,Retrait DAB,104.41,1.5
TRX_000784,CLI_0156,2021-10-13,Paiement carte,170.64,0.34
